session_id,mac_hash,gw_id,ts_begin,ts_end,incoming,outgoing,latitude_begin,longitude_begin,latitude_end,longitude_end,duration
d659109dffee40a1acc8e1e00d434642135e17e2,4fd7a62126e9493e6efe70e0d02e6b8dbe751b8a,2047,2017-09-02T00:10:42.000Z,2017-09-02T00:20:43.000Z,0,0,1.303583,103.7745,1.29395,103.77517,16
7425bc0c1717cafd097b133c580eca78f3cc8e01,b7512797eceaba55f76f7e4d73578348f71d445d,2038,2017-09-02T00:10:23.000Z,2017-09-02T00:25:24.000Z,0,0,1.293717,103.7754,1.29165,103.78263,366
7d2a9ee3a184b7adbb730e99bd0672be5fed91a7,c0c022e986dadf8646adefbfbf388aa4b304e04f,2060,2017-09-02T00:11:57.000Z,2017-09-02T00:29:03.000Z,0,0,1.30355,103.77465,1.2947,103.77482,434
64ef8d0dc919b9e2ef29540c5a7b71e7e90826a9,478eb445ef1fb9d0e209cce85397a5550701b03e,2054,2017-09-02T00:11:24.000Z,2017-09-02T00:26:25.000Z,0,0,1.291817,103.78035,1.29745,103.78114,317
3fe612a07410ec8e33ab7fe121beb4a9b92469a7,4fd7a62126e9493e6efe70e0d02e6b8dbe751b8a,2060,2017-09-02T00:11:54.000Z,2017-09-02T00:26:56.000Z,0,0,1.303533,103.77492,1.2947,103.77483,437
def00b89cab953e5b801905154703b825623ab23,331ae2a52b613036f5a9f8f6ab2b610310d33a60,2074,2017-09-02T00:11:57.000Z,2017-09-02T00:31:01.000Z,0,0,1.292017,103.78032,1.29715,103.77959,786
ee2e967a87e39dc072f4839b86805db36e3f1f42,478eb445ef1fb9d0e209cce85397a5550701b03e,2129,2017-09-02T00:11:02.000Z,2017-09-02T00:21:07.000Z,0,0,1.292017,103.78025,1.292017,103.78024,30
2c1f6b26b32c1b0b2c2154db79eb44cba980399c,9d42636abedbdd54db68ed4256adfd2b265b13bc,2054,2017-09-02T00:11:30.000Z,2017-09-02T00:21:31.000Z,0,0,1.291817,103.78035,1.302983,103.77395,268
a4ea7453c5b78dd6ade503d6878f5c525c28689d,bceab817b400874265fdc9bda99c21522fec1ad9,2068,2017-09-02T00:11:58.000Z,2017-09-02T00:21:59.000Z,0,0,1.290983,103.78107,1.292867,103.7789,32
f3ad90868f4192495add189c2a22873f08586abe,7628f9342959ea3ccbc7db6efcc58f0b29e7262e,2054,2017-09-02T00:12:07.000Z,2017-09-02T00:27:12.000Z,0,0,1.291517,103.78223,1.295717,103.78395,530
10e56412c50037a881c205ba1a207adbcce5ce57,e7939cee3282caa39d41a8bddb924022b3040ca5,2074,2017-09-02T00:12:02.000Z,2017-09-02T00:26:51.000Z,0,0,1.292017,103.78032,1.301083,103.77368,462
05795ccc69c9619c2f3f8772bd547267d3e2550f,ce5c454b85dc09994e14876f7755044fd03b7ba1,2034,2017-09-02T00:12:10.000Z,2017-09-02T00:24:57.000Z,0,0,1.293433,103.77188,1.291867,103.78052,185
dafa4a47a3427afd8e24db18a52e2f26bda55e9b,4b3109f06eac89e95ee4586180d73d9dbe5ddfd5,2060,2017-09-02T00:12:17.000Z,2017-09-02T00:22:18.000Z,0,0,1.302917,103.77399,1.294683,103.77483,601
fb5b9756a83de45ff355ca3073b012f1f6af472f,2b57eca1d8e8f1ce21eec98153695b9ce97d7985,2054,2017-09-02T00:12:04.000Z,2017-09-02T00:31:42.000Z,0,0,1.291433,103.78204,1.291317,103.78191,625
9436467e8fb5e856b78655c89063e945260bcd41,4bfc742039fb79c2b47226877da78fcc56547bde,2047,2017-09-02T00:12:13.000Z,2017-09-02T00:22:14.000Z,0,0,1.30085,103.7744,1.2946,103.77486,73
82fcb842ffb3f63d555a1d036530bc71c38ac475,0bd019fed21e9db167ad0d2024ead3604cb7293e,2074,2017-09-02T00:13:29.000Z,2017-09-02T00:32:28.000Z,0,0,1.292017,103.7803,1.294917,103.78457,544
ac80905e36917e0a581539a7d8127586dfa075d0,c6ff5191c2e73f937d6c4e8da6b9c62468304484,2074,2017-09-02T00:13:43.000Z,2017-09-02T00:23:45.000Z,0,0,1.292017,103.7803,1.295383,103.7706,94
ce0fb15f23852ab896f04f822edbb5c156f5434c,79708380be6840266bf187f246619a380aa45293,2129,2017-09-02T00:13:14.000Z,2017-09-02T00:23:22.000Z,0,0,1.292017,103.78025,1.292033,103.78025,91
bd4f3a71b97367ef1826f495c7b52a4ff65d571f,e1bf1b9bd28eca53df61fd3b9af74ca7d037b09d,2060,2017-09-02T00:13:16.000Z,2017-09-02T00:23:17.000Z,0,0,1.2988,103.77428,1.2947,103.77483,66
fc5604664acb48cf62a9bba2fdd723747923e370,15b0e0fc4397aa540f3350e166c0dd0ee3b39082,2060,2017-09-02T00:14:15.000Z,2017-09-02T00:29:15.000Z,0,0,1.296333,103.77203,1.2947,103.77483,307
7ecd956bfd95e6daf22e7039a2dd291c94a3ba01,79708380be6840266bf187f246619a380aa45293,2032,2017-09-02T00:14:51.000Z,2017-09-02T00:29:53.000Z,0,0,1.291767,103.78045,1.292283,103.7744,461
4845dcc03ceaffadcfde90f384fbf6d4a0c2c9ff,0bd019fed21e9db167ad0d2024ead3604cb7293e,2032,2017-09-02T00:14:47.000Z,2017-09-02T00:24:48.000Z,0,0,1.291767,103.78045,1.296233,103.77135,37
9886704430b10fe4b6b11dc814f2989bbaf99dac,331ae2a52b613036f5a9f8f6ab2b610310d33a60,2032,2017-09-02T00:14:52.000Z,2017-09-02T00:24:53.000Z,0,0,1.291783,103.78045,1.29625,103.7711,22
dfe2682d83b7efee85be9b4dcd06265d5eb5e0c7,a73ddd783ee5e6ae91310b6b7362f6b8a7ce744e,2060,2017-09-02T00:14:03.000Z,2017-09-02T00:24:06.000Z,0,0,1.296367,103.7721,1.2947,103.77483,19
c36639187f8baf4ce15e053121aa84e977567656,ae98ba7a311d6dac2006bb3674281088850401aa,2102,2017-09-02T00:14:05.000Z,2017-09-02T00:24:09.000Z,0,0,1.2947,103.77483,1.299667,103.7745,53
2c87a609d30f1806212190be85653bb4e6c6ee4c,e35a288fceca4e9a2ac14096495cb12885f52bd0,2058,2017-09-02T00:14:34.000Z,2017-09-02T00:24:35.000Z,0,0,1.301683,103.77029,1.29415,103.76947,31
d719865adaa7a8e300ce91f952fc66671bcb99d1,4832b4176f6b88d357058d407e3a69140183f910,2068,2017-09-02T00:14:44.000Z,2017-09-02T00:24:50.000Z,0,0,1.294583,103.7749,1.294833,103.78437,49
36dd45c9147db445bde969d009087ef46b1af69c,d0c91183df3938c06fc06fffc053f6484b78e022,2054,2017-09-02T00:15:35.000Z,2017-09-02T00:25:37.000Z,0,0,1.294867,103.78437,1.297167,103.77883,225
c0f2900d7079cb0c95240c7cb7b9a215a6d52643,1585a3eb77bf379bd34ddef17d6fd74377f20b81,2038,2017-09-02T00:15:53.000Z,2017-09-02T00:25:55.000Z,0,0,1.296367,103.77155,1.29095,103.7811,235
02c0ef5a8d84077eff5eea26372a43c4972be500,71dcd08bf4ca2ac1833188a71d5644727bb5a0f6,2038,2017-09-02T00:15:50.000Z,2017-09-02T00:27:07.000Z,0,0,1.296383,103.77132,1.291983,103.7803,241
7ffce4f06dc8aea577db3b1395301edb1eb3c9a3,a2171a38632b947d6f504574df98f955500872b2,2058,2017-09-02T00:15:13.000Z,2017-09-02T00:25:16.000Z,0,0,1.301167,103.77283,1.294167,103.76947,72
fd8d4b48bf396a3e044776f48bddf014c375bd63,c6ff5191c2e73f937d6c4e8da6b9c62468304484,2032,2017-09-02T00:15:16.000Z,2017-09-02T00:30:17.000Z,0,0,1.291767,103.78038,1.293283,103.7751,475
713c967c63183575d96e66fc64cd16c41524fe5e,123fb1d8d68afdc9c33d54cb52ff1faf2978ce70,2060,2017-09-02T00:15:33.000Z,2017-09-02T00:25:35.000Z,0,0,1.293567,103.77215,1.2947,103.77483,26
205efeb121ec571e97f4d6333c27fcdf9e99d3bc,056095a9d15431fe94a4753905582934cd9ba53e,2054,2017-09-02T00:15:21.000Z,2017-09-02T00:25:26.000Z,0,0,1.294783,103.78442,1.297417,103.77803,37
8c5d1fa69a96e8dca448477ac6bf1b52af5d7762,3e5874961147a29c322ab75ca49111174bc071cd,2023,2017-09-02T00:16:08.000Z,2017-09-02T00:26:09.000Z,0,0,1.294333,103.7696,1.294367,103.76958,40
cb8d236cae6064141dc49d4aa9f6acc17b3c0deb,32b0a1300f982b3752b1699ba7a4b300d8b90ef0,2054,2017-09-02T00:16:26.000Z,2017-09-02T00:29:12.000Z,0,0,1.296767,103.78285,1.293333,103.7851,177
900280bcd40a2413a4473ed34809f9e5c0f10a0a,1e3fcc8b98a78cc5699174e1e4708269c1e93353,2074,2017-09-02T00:16:04.000Z,2017-09-02T00:26:06.000Z,0,0,1.2919,103.7803,1.300467,103.77422,172
5bfff15144b01c0abe1792495ce8a1af7183920c,54561dc2db0d98699e160bec5e7c28be6ecc7a05,2058,2017-09-02T00:16:54.000Z,2017-09-02T00:26:55.000Z,0,0,1.298567,103.77665,1.294167,103.76947,95
ca54faee66f8e451548cd8bd3417325ae7a173c1,63eefedf841a71023d82a40b7abe698c5596b14c,2032,2017-09-02T00:17:57.000Z,2017-09-02T00:37:35.000Z,0,0,1.294767,103.78445,1.29185,103.78046,590
5cabb24a83d261e76e11d571f2d20e83aa6373cb,0baf118f02d51ef77d66ebbfdbadef2b3bfe212f,2058,2017-09-02T00:17:50.000Z,2017-09-02T00:27:53.000Z,0,0,1.297317,103.77993,1.294167,103.76949,84
62dcb30f82599a94d6f7f1bbd34bd914b7abe53d,63df2f7921ba26224826bd25ffd2b59815b04ed6,2129,2017-09-02T00:17:50.000Z,2017-09-02T00:27:52.000Z,0,0,1.292017,103.78025,1.292017,103.78025,273
f796488bd31e571c8cfc232e26e3279c3d96a439,582884710b8b911f330ce95016b4f6a28cd82471,2074,2017-09-02T00:17:18.000Z,2017-09-02T00:27:19.000Z,0,0,1.292333,103.77962,1.301083,103.77368,294
e3dfb0e7389fef8d437a77e6dadbbe532664adf1,b16f8e5027f10d81d96e0d0b00c5c144a0d6041e,2054,2017-09-02T00:17:33.000Z,2017-09-02T00:32:21.000Z,0,0,1.297167,103.7796,1.290983,103.78105,340
2a0744243a069adf96cf10ff4fcf478eb8c376af,c162327a329d21c98bf8d9638c7630d23e309e3b,2054,2017-09-02T00:17:52.000Z,2017-09-02T00:27:53.000Z,0,0,1.2972,103.77869,1.294883,103.78457,272
12520d9a70d6b730fa206e85929fe89208679c2c,b4294ba52c96d95e4438d6e91f376911d1d4421e,2058,2017-09-02T00:18:05.000Z,2017-09-02T00:28:06.000Z,0,0,1.297517,103.78069,1.294167,103.76949,91
e671eb02a7b0d6d773e0bb0732368a5da792961d,b4d7cb564a10ef5d9506d7ec61111dc2ff2e7208,2038,2017-09-02T00:18:13.000Z,2017-09-02T01:06:44.000Z,0,0,1.301083,103.77365,1.294167,103.77258,2528
199f10ad94f908c166b27d4756fb3c720a716a36,056095a9d15431fe94a4753905582934cd9ba53e,2032,2017-09-02T00:18:03.000Z,2017-09-02T00:37:41.000Z,0,0,1.294767,103.78445,1.29185,103.78046,615
75c6148c40bd9c79640ab14e89d138b1626ab295,17472f2accc3cf8bf1e8c86e8f7268a0328e3c4d,2074,2017-09-02T00:18:45.000Z,2017-09-02T00:28:49.000Z,0,0,1.292967,103.77503,1.2998,103.77464,235
739274f2131d9fde018d45f23f585134716f3b6e,5a3285c59aa361c5fa4d22bdd7d883e98985fd93,2032,2017-09-02T00:19:17.000Z,2017-09-02T00:34:19.000Z,0,0,1.296683,103.78298,1.291883,103.7805,440
a34b6dc4c9005bd409aea93f801d8fcd689815c9,32b0a1300f982b3752b1699ba7a4b300d8b90ef0,2038,2017-09-02T00:19:22.000Z,2017-09-02T00:29:23.000Z,0,0,1.298867,103.7758,1.291983,103.78032,39
30e569a3ba51d61593d603266868e5921c68dfad,d0c91183df3938c06fc06fffc053f6484b78e022,2038,2017-09-02T00:19:23.000Z,2017-09-02T00:29:24.000Z,0,0,1.298867,103.77586,1.291983,103.78032,30
3bc9b7f5c98fd2436c74b02d321d57f358def3be,3d67bcdd3d41d6a6ab81f70b99a20c45b5bb42c1,2058,2017-09-02T00:20:13.000Z,2017-09-02T00:30:14.000Z,0,0,1.2978,103.77725,1.294167,103.76949,9
68769b9fa0f60bea6eb5edc9b72dc3d1b63a3bda,9aa2ecb3ce194d1eb6de15c1dbaa28a84347e50d,2074,2017-09-02T00:20:29.000Z,2017-09-02T00:35:22.000Z,0,0,1.293483,103.77209,1.291617,103.78339,567
74c8a792d8bf3a345840a10dc83dba46331d75ec,3d67bcdd3d41d6a6ab81f70b99a20c45b5bb42c1,2038,2017-09-02T00:20:09.000Z,2017-09-02T00:30:08.000Z,0,0,1.297633,103.77769,1.291983,103.78032,-1
d84d9fffc14ac3fb724cf5ba8966bc2289d2a6b3,822f4601b033f191ad2d4d21d8e4c1343caeda71,2129,2017-09-02T00:20:21.000Z,2017-09-02T00:30:23.000Z,0,0,1.292017,103.78024,1.292017,103.78027,119
7befe7cd86468cc6a937be242ca4aae4fc75272a,9430183ff2da0c6c5f5949bc27e996f1080e684e,2074,2017-09-02T00:20:23.000Z,2017-09-02T00:40:01.000Z,0,0,1.2934,103.7721,1.292033,103.78033,630
d95d437c7a93dcc1b3852aaca36b699a8f8521f0,2bbf836ac9cb7f67b747ad99687ca961cb1ebf4e,2034,2017-09-02T00:21:51.000Z,2017-09-02T00:40:45.000Z,0,0,1.291867,103.78052,1.29905,103.77437,594
0f59d8f1bb3492b05a37d9fba802b3e77a62a9a8,a2bd57845288606b745d184bfead6f140691af63,2054,2017-09-02T00:21:55.000Z,2017-09-02T00:36:54.000Z,0,0,1.3036,103.77454,1.29465,103.77483,357
7f14a66decd996955537bf0487c5f03983c1e9fe,2493e97738f18c48be7f6710fd7ebf0bb8f0ef2b,2074,2017-09-02T00:21:09.000Z,2017-09-02T00:31:10.000Z,0,0,1.294767,103.7729,1.297417,103.78032,283
e7165bfdda447fe3a3a43593da4c9e6f0ee1a225,dafc38b1b955a86702aeda8f80d17bf55e852353,2032,2017-09-02T00:21:13.000Z,2017-09-02T00:31:15.000Z,0,0,1.297317,103.7784,1.2936,103.77708,7
d27558ad977dbbad143338f37dad851a3dd9dd3d,292fb45e28a24e13b0d1f3bef7d0d0f7dad31a49,2058,2017-09-02T00:21:42.000Z,2017-09-02T00:31:45.000Z,0,0,1.300967,103.77341,1.294167,103.76949,18
6141d50e78055a84275db1265b9873f7798fdfb8,da385af4e58faa1f327f8051183a8c1aae452346,2054,2017-09-02T00:21:45.000Z,2017-09-02T00:41:46.000Z,0,0,1.30345,103.77431,1.291833,103.78032,782
978dedc0331c0e389a05de3516de8879806c6dbb,63df2f7921ba26224826bd25ffd2b59815b04ed6,2068,2017-09-02T00:22:21.000Z,2017-09-02T00:37:22.000Z,0,0,1.291883,103.78036,1.293333,103.78512,456
3fba579d030eb49eac20522a44acc70da494baf2,822f4601b033f191ad2d4d21d8e4c1343caeda71,2068,2017-09-02T00:22:21.000Z,2017-09-02T00:42:01.000Z,0,0,1.291883,103.78036,1.293267,103.77762,583
532d523ce68ae018ab43d4c8a514454c8a142587,a3b95f9972ab3db6a5762ded07bda64111306413,2032,2017-09-02T00:22:15.000Z,2017-09-02T00:32:19.000Z,0,0,1.2988,103.77568,1.292033,103.7803,14
9b0d5798e3a86f05eefb88ab012ddca384fa13e0,75c4b557bc683ecfd7a42a9cea2ed43c1098243c,2054,2017-09-02T00:22:29.000Z,2017-09-02T00:32:31.000Z,0,0,1.303667,103.77477,1.291183,103.78063,239
4e33a996bdc51c480ddbb65e2e4ab206d06c4d1d,50d8b4a941c26b89482c94ab324b5a274f9ced66,2032,2017-09-02T00:23:11.000Z,2017-09-02T00:30:22.000Z,0,0,null,null,1.293467,103.77512,431
8af42f0f57bb0bc34d7ded08a8a6b659725c91b0,7f75d51771cb52c2f9d29378046fd3d72a5dae54,2032,2017-09-02T00:23:24.000Z,2017-09-02T00:33:30.000Z,0,0,1.298483,103.77393,1.291867,103.7805,6
10bbaaa4eb6f4156de3b468ba055e54b7d0fcbfa,7f75d51771cb52c2f9d29378046fd3d72a5dae54,2102,2017-09-02T00:23:58.000Z,2017-09-02T00:34:03.000Z,0,0,1.299017,103.77427,1.293917,103.77229,5
406b63b53ba31ee7f5860976b08bd4615f22bf89,db595a6110a8f97bda08ee3e62adc218e6f9fa79,2102,2017-09-02T00:26:34.000Z,2017-09-02T00:37:33.000Z,0,0,1.303617,103.77451,1.294567,103.7749,343
f81942a8c838b46b677fdf4d93f57a87eea716ce,305628a2bbe35f8aad3ace422032e2b8d6ccd6b2,2068,2017-09-02T00:26:07.000Z,2017-09-02T00:40:56.000Z,0,0,1.297433,103.78108,1.291,103.78107,355
6375c6dbb45a9679c168b8dcfa47d6e4dd76904d,bceab817b400874265fdc9bda99c21522fec1ad9,2038,2017-09-02T00:26:42.000Z,2017-09-02T00:38:00.000Z,0,0,1.29205,103.7803,1.29535,103.77058,78
2565979ff8c352cfde166f5106479aec7c2cbe2c,1d7e0b5a0af289918d259c4d39e386bec11bb6ac,2102,2017-09-02T00:26:45.000Z,2017-09-02T00:45:37.000Z,0,0,1.303617,103.77451,1.2946,103.77486,764
5c8925eab471e29a13b8ec853f1f3a4ffc218446,2a1b34fb7d37cf5898fa9ddc2af632477a197ece,2038,2017-09-02T00:27:57.000Z,2017-09-02T00:38:04.000Z,0,0,1.291983,103.78032,1.295383,103.77058,125
6e701de05a77fd04a4bd9430749201f9057f7ee8,bf11d75e8d7b32ff2e86af8bb8faa5615cda6e06,2074,2017-09-02T00:27:26.000Z,2017-09-02T00:37:33.000Z,0,0,1.301083,103.77368,1.292,103.7804,7
4c7f88f2a5fb3d84b3a2dbda9ff8ecb198ef3b6e,cd7c5c4c7b6bccc263636984f5fc1157db7fe31b,2102,2017-09-02T00:27:02.000Z,2017-09-02T00:41:48.000Z,0,0,1.303683,103.775,1.294583,103.77489,290
75b526a70b37cacf62647ebe3e261488165835ea,84d421f661aa25201ea89068e0598bc658d1f7e7,2074,2017-09-02T00:27:10.000Z,2017-09-02T00:37:12.000Z,0,0,1.301083,103.77368,1.29205,103.78032,89
5d056ed7743af7a7d61c6df9d78b37062631b84c,2cf3b7947d46a9ca834afdada604e1bf4c7f6531,2038,2017-09-02T00:27:22.000Z,2017-09-02T00:37:23.000Z,0,0,1.291983,103.7803,1.2934,103.77175,177
8057708ebb97709683e900f6f522a6f2c8a8a84e,0b812a080e3b5ab637591dee7ad7c002e4f99b1e,2054,2017-09-02T00:27:41.000Z,2017-09-02T00:37:42.000Z,0,0,1.294883,103.78457,1.294633,103.77482,25
49b837d3a8a70b65fd3aff2a995da83f4422d6d8,bd537e40dba54144e30ffa38821a1d4c3ee5b3e7,2038,2017-09-02T00:27:42.000Z,2017-09-02T00:41:54.000Z,0,0,1.291983,103.7803,1.299283,103.77477,393
40b79eacb7130d420cc0d8bbefbf3b4550250337,24f6746663bada512aecfa5a4cbc0c8cd9efae22,2054,2017-09-02T00:28:06.000Z,2017-09-02T00:38:07.000Z,0,0,1.294733,103.78465,1.294633,103.77482,255
e53b678e98ff8f9d7ed49a592934412a05fe814e,f2b6895290cb344b2cd9711ff420d054310f79d6,2032,2017-09-02T00:28:01.000Z,2017-09-02T00:38:03.000Z,0,0,1.294483,103.77338,1.29185,103.78046,302
11677f4d9098e1f44612b0a15a2fe9d0978ccd78,9c978e7a2ff31cdec65cf679ca7ca9616e5405ac,2068,2017-09-02T00:28:21.000Z,2017-09-02T00:38:23.000Z,0,0,1.2988,103.77555,1.293367,103.78516,215
7465337cbd9e4b3ab6ff70c278be94e49b41d948,bcad2b39690e78bcbeb782199610c99f330e5da0,2068,2017-09-02T00:29:21.000Z,2017-09-02T00:39:22.000Z,0,0,1.301183,103.77325,1.291633,103.78365,43
bfec33ca063e93010d6f6f523f34b6098028b4f3,e7b4da0ce133d16146af0fd038dcb6b1395dff3b,2068,2017-09-02T00:29:59.000Z,2017-09-02T00:40:01.000Z,0,0,1.300817,103.77435,1.291633,103.7835,54
6a53114407f055f1181a50609070b04438343616,2e4a95f5dbdef0ed78b0ffb48758f1e0c76c0636,2032,2017-09-02T00:29:07.000Z,2017-09-02T00:39:09.000Z,0,0,1.29345,103.77213,1.2919,103.78049,15
cb8bcfb43fe27829bd5509685f69036f9077599c,9f8dc70b241293bdc0e06718883bc6973188507b,2032,2017-09-02T00:29:50.000Z,2017-09-02T00:39:52.000Z,0,0,1.292283,103.77428,1.2919,103.78049,6
f6b7604aaeb09ee24644a3e0d4b60f8a3863d091,1d86c17c6f31223a2033e2d67de01ecda5e488da,2034,2017-09-02T00:30:57.000Z,2017-09-02T00:50:29.000Z,0,0,1.29185,103.78036,1.293767,103.77657,604
7803c87f245d311e7987bf68e14be4a3aa0496fd,3d67bcdd3d41d6a6ab81f70b99a20c45b5bb42c1,2074,2017-09-02T00:30:04.000Z,2017-09-02T00:40:05.000Z,0,0,1.298617,103.77657,1.292033,103.78033,19
f1b70096ea2234bed904d11b4df967373ba3de89,2cf3b7947d46a9ca834afdada604e1bf4c7f6531,2034,2017-09-02T00:30:38.000Z,2017-09-02T00:40:39.000Z,0,0,1.291883,103.78038,1.29905,103.77437,29
